"('mid',)","('pid',)"
tt0023049,nm0109148
tt0023049,nm0118227
tt0023049,nm0170660
tt0023049,nm0206010
tt0023049,nm0214668
tt0023049,nm0308177
tt0023049,nm0309567
tt0023049,nm0523932
tt0023049,nm0533110
tt0023049,nm0000581
tt0023049,nm0574112
tt0023049,nm0817035
tt0023049,nm0428177
tt0023074,nm0312510
tt0023074,nm0283780
tt0023074,nm0088602
tt0023158,nm0388755
tt0023158,nm0547938
tt0023158,nm0950150
tt0023158,nm0545401
tt0023158,nm0035552
tt0023181,nm0329136
tt0023181,nm0606563
tt0023181,nm0430756
tt0023181,nm0398021
tt0023194,nm0474114
tt0023194,nm0941138
tt0023194,nm0929616
tt0023194,nm0737544
tt0023196,nm0322227
tt0023196,nm0083532
tt0023196,nm0026639
tt0023196,nm0256298
tt0023213,nm0562372
tt0023213,nm0524106
tt0023225,nm0000581
tt0023225,nm0616730
tt0023225,nm0057897
tt0023225,nm0372942
tt0023238,nm0187256
tt0023238,nm0175028
tt0023241,nm0493071
tt0023241,nm0426515
tt0023241,nm0340599
tt0023241,nm0012148
tt0023241,nm0124290
tt0023241,nm0516001
tt0023245,nm0701233
tt0023245,nm0770337
tt0023245,nm0049721
tt0023249,nm0000590
tt0023249,nm0282984
tt0023249,nm0715723
tt0023249,nm0886861
tt0023249,nm0001379
tt0023249,nm0446381
tt0023277,nm0914362
tt0023277,nm0343228
tt0023277,nm0332539
tt0023277,nm0322227
tt0023277,nm0507932
tt0023285,nm0267537
tt0023285,nm0720904
tt0023285,nm0000033
tt0023285,nm0010063
tt0023293,nm0697362
tt0023293,nm0506349
tt0023293,nm0792670
tt0023303,nm0773083
tt0023303,nm0710723
tt0023303,nm0545401
tt0023305,nm0594594
tt0023305,nm0413711
tt0023305,nm0520501
tt0023305,nm0307819
tt0023312,nm0907778
tt0023312,nm0491048
tt0023312,nm0564971
tt0023327,nm0325135
tt0023327,nm0658457
tt0023327,nm0107614
tt0023349,nm0562892
tt0023349,nm0933133
tt0023349,nm0425615
tt0023349,nm0164859
tt0023349,nm0580648
tt0023362,nm0834553
tt0023362,nm0520501
tt0023369,nm0173303
tt0023369,nm0709888
tt0023369,nm0560857
tt0023369,nm0027173
tt0023374,nm0531269
tt0023374,nm0168829
tt0023374,nm0173303
tt0023374,nm0372942
tt0023374,nm0405156
tt0023374,nm0536941
tt0023374,nm0576046
tt0023374,nm0707213
tt0023374,nm0792845
tt0023374,nm0821716
tt0023374,nm0837989
tt0023374,nm0933133
tt0023374,nm1303941
tt0023382,nm0536941
tt0023382,nm0172812
tt0023382,nm0829330
tt0023385,nm0116693
tt0023385,nm0270765
tt0023385,nm0280234
tt0023385,nm0002616
tt0023385,nm0580648
tt0023385,nm0837989
tt0023394,nm0678723
tt0023394,nm0662059
tt0023395,nm0172246
tt0023395,nm0000033
tt0023395,nm0720904
tt0023395,nm0884318
tt0023427,nm0870660
tt0023427,nm0372942
tt0023427,nm0589316
tt0023427,nm0536941
tt0023427,nm0122446
tt0023427,nm0001328
tt0023427,nm0664646
tt0023458,nm0299154
tt0023458,nm0381152
tt0023470,nm0950150
tt0023470,nm0118227
tt0023470,nm0057316
tt0023470,nm0629580
tt0023470,nm0797197
tt0023488,nm0184785
tt0023488,nm0613848
tt0023488,nm0883328
tt0023488,nm0921995
tt0023488,nm0829330
tt0023488,nm0265023
tt0023488,nm0049721
tt0023488,nm0547966
tt0023488,nm0576046
tt0023491,nm0272209
tt0023491,nm0018470
tt0023491,nm0520501
tt0023498,nm0445502
tt0023551,nm0123194
tt0023551,nm0401738
tt0023551,nm0637040
tt0023556,nm0629862
tt0023556,nm0321891
tt0023556,nm0109148
tt0023563,nm0415167
tt0023563,nm0000485
tt0023563,nm0829954
tt0023563,nm0902376
tt0023582,nm0857230
tt0023582,nm0179993
tt0023582,nm0650338
tt0023590,nm0399203
tt0023590,nm0321891
tt0023590,nm0109148
tt0023622,nm0710723
tt0023622,nm0428177
tt0023622,nm0015801
tt0023629,nm0504443
tt0023629,nm0857710
tt0023634,nm0299343
tt0023634,nm0406601
tt0023634,nm0654868
tt0023649,nm0494257
tt0023649,nm0432143
tt0023649,nm0003433
tt0023686,nm0288706
tt0023686,nm0114602
tt0023686,nm0820700
tt0023686,nm0613848
tt0023686,nm0548993
tt0023686,nm0696190
tt0023686,nm0729694
tt0023686,nm0828574
tt0023694,nm0922951
tt0023694,nm2690196
tt0023731,nm0492431
tt0023731,nm0594594
tt0023731,nm0391763
tt0023731,nm0855850
tt0023731,nm0520501
tt0023753,nm0000581
tt0023753,nm0580017
tt0023753,nm0140902
tt0023775,nm0548403
tt0023775,nm0778636
tt0023775,nm0953123
tt0023814,nm0831897
tt0023814,nm0660923
tt0023825,nm0536941
tt0023825,nm0299154
tt0023825,nm0290462
tt0023825,nm0186390
tt0023825,nm0048305
tt0023825,nm0469915
tt0023825,nm0869999
tt0023856,nm0696190
tt0023856,nm0043786
tt0023856,nm0083353
tt0023871,nm0183018
tt0023871,nm0302040
tt0023876,nm0075351
tt0023876,nm0002021
tt0023891,nm0015399
tt0023891,nm0291124
tt0023911,nm0723418
tt0023926,nm0729694
tt0023926,nm0938439
tt0023926,nm0068650
tt0023926,nm0001076
tt0023926,nm0070361
tt0023926,nm0780803
tt0023935,nm0820513
tt0023935,nm0057456
tt0023935,nm0434835
tt0023935,nm0871166
tt0023937,nm0407456
tt0023937,nm0654868
tt0023940,nm0002021
tt0023940,nm0372942
tt0023940,nm0388755
tt0023943,nm0534221
tt0023943,nm0780107
tt0023948,nm0547966
tt0023948,nm0542534
tt0023948,nm0442151
tt0023948,nm0272209
tt0023948,nm0829330
tt0023948,nm0576046
tt0023960,nm0613848
tt0023960,nm0599772
tt0023969,nm0436095
tt0023969,nm0748438
tt0023969,nm0790654
tt0023969,nm0674759
tt0023973,nm0589316
tt0023973,nm0736752
tt0023973,nm0766850
tt0023985,nm0642156
tt0023985,nm0371738
tt0023986,nm0696190
tt0023986,nm0091200
tt0023993,nm0280223
tt0023993,nm0728307
tt0023993,nm0091200
tt0024008,nm0548403
tt0024008,nm0778636
tt0024008,nm0164737
tt0024025,nm0401738
tt0024025,nm0359748
tt0024025,nm0312510
tt0024025,nm0129669
tt0024025,nm0110607
tt0024025,nm0173532
tt0024025,nm0276284
tt0024025,nm0502071
tt0024025,nm0629240
tt0024025,nm0816201
tt0024025,nm0857710
tt0024025,nm1092329
tt0024028,nm0781719
tt0024028,nm0786827
tt0024028,nm0520501
tt0024028,nm0590361
tt0024034,nm0416861
tt0024034,nm0786827
tt0024034,nm0740622
tt0024034,nm0093456
tt0024044,nm0933133
tt0024044,nm0088602
tt0024044,nm0878523
tt0024055,nm0454718
tt0024055,nm0385693
tt0024055,nm0675729
tt0024055,nm0877660
tt0024055,nm0236128
tt0024067,nm0829330
tt0024067,nm0547966
tt0024069,nm0312510
tt0024069,nm0786827
tt0024069,nm0091200
tt0024069,nm0548993
tt0024069,nm0394479
tt0024087,nm0263912
tt0024115,nm0520501
tt0024115,nm0594594
tt0024127,nm0770948
tt0024127,nm0530731
tt0024130,nm0002616
tt0024130,nm0736911
tt0024130,nm0547966
tt0024166,nm0922213
tt0024166,nm0107614
tt0024183,nm0552289
tt0024183,nm0216755
tt0024183,nm0105261
tt0024183,nm0374013
tt0024184,nm0920229
tt0024184,nm0792670
tt0024184,nm0002545
tt0024184,nm0943804
tt0024188,nm0950150
tt0024188,nm0943804
tt0024188,nm0920229
tt0024210,nm0886597
tt0024210,nm0498133
tt0024210,nm0590361
tt0024210,nm0696190
tt0024216,nm0187256
tt0024216,nm0741656
tt0024216,nm0178260
tt0024216,nm0908624
tt0024216,nm0330390
tt0024238,nm0391763
tt0024238,nm0569897
tt0024238,nm0840172
tt0024238,nm0533215
tt0024238,nm0587073
tt0024239,nm0548993
tt0024239,nm0371771
tt0024239,nm0787328
tt0024239,nm0953123
tt0024240,nm0728307
tt0024240,nm0750357
tt0024252,nm0018348
tt0024252,nm0649097
tt0024252,nm0759041
tt0024252,nm0774217
tt0024252,nm0928915
tt0024262,nm0520501
tt0024262,nm0594594
tt0024264,nm0017301
tt0024264,nm0556945
tt0024264,nm0373511
tt0024264,nm0028636
tt0024264,nm0088670
tt0024264,nm0102818
tt0024264,nm0276040
tt0024264,nm0376179
tt0024264,nm0613848
tt0024264,nm0827693
tt0024264,nm0875746
tt0024264,nm0878605
tt0024302,nm0842485
tt0024302,nm0371907
tt0024314,nm0158737
tt0024314,nm0042299
tt0024334,nm0002616
tt0024334,nm0548403
tt0024334,nm0778636
tt0024353,nm0337914
tt0024353,nm0015399
tt0024360,nm0943804
tt0024360,nm0589316
tt0024360,nm0343228
tt0024368,nm0611920
tt0024368,nm0259022
tt0024368,nm0067676
tt0024402,nm0278135
tt0024402,nm0055823
tt0024426,nm0416861
tt0024426,nm0488295
tt0024433,nm0010973
tt0024433,nm0543122
tt0024433,nm0547966
tt0024435,nm0329304
tt0024435,nm0352443
tt0024435,nm0733907
tt0024450,nm0013897
tt0024450,nm0729694
tt0024450,nm0938439
tt0024450,nm0548993
tt0024450,nm0445033
tt0024473,nm0083742
tt0024473,nm0934497
tt0024481,nm0367814
tt0024481,nm0826554
tt0024481,nm0505996
tt0024481,nm0067103
tt0024481,nm0309567
tt0024481,nm0372942
tt0024481,nm0541149
tt0024481,nm0883328
tt0024481,nm0921995
tt0024500,nm0102908
tt0024516,nm0663858
tt0024516,nm0063676
tt0024548,nm0922213
tt0024548,nm0857710
tt0024548,nm0109148
tt0024593,nm0741656
tt0024601,nm0186600
tt0024601,nm0001316
tt0024601,nm0059374
tt0024601,nm0491048
tt0024601,nm0782682
tt0024601,nm0874497
tt0024601,nm0919543
tt0024617,nm0308177
tt0024617,nm0001203
tt0024617,nm0914362
tt0024675,nm0001203
tt0024675,nm0280223
tt0024675,nm0852313
tt0024675,nm0001328
tt0024675,nm0192234
tt0024727,nm0522871
tt0024747,nm0717059
tt0024747,nm0548094
tt0024747,nm0093397
tt0024747,nm0720904
tt0024747,nm0019847
tt0024747,nm0241022
tt0024747,nm0932560
tt0024772,nm0049898
tt0024772,nm0013897
tt0024772,nm0696190
tt0024772,nm0923219
tt0024785,nm0448981
tt0024785,nm0398021
tt0024785,nm0291408
tt0024831,nm0591791
tt0024831,nm0599844
tt0024844,nm0347447
tt0024844,nm0729960
tt0024844,nm0897118
tt0024852,nm0124918
tt0024852,nm0342417
tt0024852,nm0152156
tt0024852,nm0491048
tt0024865,nm0078667
tt0024865,nm0883328
tt0024865,nm0921995
tt0024865,nm0829330
tt0024894,nm0000590
tt0024894,nm0750537
tt0024894,nm0880618
tt0024894,nm0453311
tt0024902,nm0102908
tt0024906,nm0336339
tt0024914,nm0175902
tt0024914,nm0124877
tt0024914,nm0121667
tt0024914,nm0425225
tt0024916,nm0728307
tt0024916,nm0375446
tt0024916,nm0118227
tt0024961,nm0445502
tt0024961,nm0853130
tt0024961,nm0115669
tt0024966,nm0298998
tt0024966,nm0298997
tt0024966,nm0890574
tt0024966,nm0890567
tt0024968,nm0531878
tt0024968,nm0081788
tt0024968,nm0031019
tt0024968,nm0170660
tt0024989,nm0071657
tt0024989,nm0521435
tt0024989,nm0908550
tt0024991,nm0950150
tt0024991,nm0493071
tt0024991,nm0179993
tt0024991,nm1306202
tt0025004,nm0241416
tt0025004,nm0242897
tt0025004,nm0869371
tt0025004,nm0498174
tt0025004,nm0857710
tt0025028,nm0202681
tt0025028,nm0520501
tt0025037,nm0027173
tt0025037,nm0499628
tt0025037,nm0143281
tt0025037,nm0274923
tt0025091,nm0168829
tt0025091,nm0941003
tt0025091,nm0736911
tt0025101,nm0378540
tt0025101,nm0259022
tt0025101,nm0172342
tt0025101,nm0240417
tt0025101,nm0548403
tt0025101,nm0778636
tt0025129,nm0498133
tt0025129,nm0245723
tt0025129,nm0813554
tt0025132,nm0000581
tt0025132,nm0147119
tt0025132,nm0731060
tt0025132,nm0001076
tt0025161,nm0088759
tt0025161,nm0540147
tt0025164,nm0852313
tt0025164,nm0916177
tt0025164,nm0388755
tt0025164,nm0547938
tt0025164,nm0949130
tt0025164,nm0442137
tt0025164,nm0070361
tt0025164,nm0359748
tt0025164,nm0543122
tt0025164,nm0712060
tt0025173,nm0002616
tt0025173,nm0256221
tt0025173,nm0736911
tt0025272,nm0425913
tt0025272,nm0922816
tt0025272,nm0002183
tt0025272,nm0398021
tt0025272,nm0591791
tt0025273,nm0781719
tt0025273,nm0371771
tt0025273,nm0520501
tt0025301,nm0403595
tt0025301,nm0403398
tt0025301,nm0002545
tt0025301,nm0242850
tt0025301,nm0274923
tt0025301,nm0318341
tt0025301,nm0373511
tt0025301,nm0556945
tt0025301,nm0650338
tt0025301,nm0725017
tt0025316,nm0728307
tt0025316,nm0011343
tt0025318,nm0192325
tt0025318,nm0568571
tt0025318,nm0001211
tt0025318,nm0083125
tt0025318,nm0107756
tt0025318,nm0337914
tt0025318,nm0750822
tt0025318,nm0801647
tt0025318,nm0809548
tt0025318,nm0919543
tt0025318,nm0922951
tt0025330,nm0589616
tt0025330,nm0236418
tt0025330,nm0623401
tt0025335,nm0167769
tt0025335,nm0629580
tt0025335,nm0873707
tt0025397,nm0597175
tt0025397,nm0509510
tt0025397,nm0956599
tt0025397,nm0000485
tt0025410,nm0750357
tt0025410,nm0513529
tt0025410,nm0375500
tt0025410,nm0499628
tt0025423,nm0629580
tt0025423,nm0287124
tt0025423,nm0531878
tt0025440,nm0102908
tt0025452,nm0071657
tt0025452,nm0943922
tt0025452,nm0339326
tt0025452,nm0712653
tt0025452,nm0930539
tt0025455,nm0663858
tt0025456,nm0280904
tt0025464,nm0308177
tt0025464,nm0000581
tt0025464,nm0128361
tt0025464,nm0230776
tt0025464,nm0829330
tt0025465,nm0821131
tt0025493,nm0883328
tt0025493,nm0710723
tt0025493,nm0529618
tt0025493,nm0825551
tt0025493,nm0009766
tt0025493,nm0366414
tt0025493,nm0523932
tt0025493,nm0576830
tt0025536,nm0006153
tt0025536,nm0358564
tt0025536,nm0949617
tt0025536,nm0000697
tt0025536,nm0175902
tt0025536,nm0192346
tt0025536,nm0509510
tt0025536,nm0562004
tt0025536,nm0690143
tt0025586,nm0169556
tt0025586,nm0560857
tt0025586,nm0170923
tt0025607,nm0857710
tt0025607,nm0780803
tt0025607,nm0338751
tt0025607,nm0150432
tt0025607,nm0528351
tt0025607,nm0542534
tt0025607,nm0629240
tt0025607,nm0729694
tt0025607,nm0837989
tt0025607,nm0938439
tt0025610,nm0896542
tt0025610,nm0384227
tt0025610,nm0000581
tt0025617,nm0576046
tt0025617,nm0826554
tt0025617,nm0280223
tt0025617,nm0560857
tt0025699,nm0663858
tt0025740,nm0576046
tt0025740,nm0217568
tt0025740,nm0933133
tt0025746,nm0464767
tt0025746,nm1327583
tt0025748,nm0649478
tt0025748,nm0466099
tt0025748,nm1349729
tt0025830,nm0102908
tt0025862,nm0123194
tt0025862,nm0570130
tt0025862,nm0736911
tt0025862,nm0330390
tt0025862,nm0058295
tt0025878,nm0352443
tt0025878,nm0329304
tt0025878,nm0358591
tt0025898,nm0719756
tt0025898,nm2365865
tt0025898,nm0251873
tt0025907,nm0829044
tt0025907,nm0536941
tt0025907,nm0493251
tt0025907,nm0695292
tt0025913,nm0726166
tt0025913,nm0752193
tt0025913,nm1168002
tt0025919,nm0589619
tt0025919,nm0372942
tt0025919,nm0531269
tt0025919,nm0002545
tt0025919,nm0288706
tt0025929,nm0407456
tt0025929,nm0654868
tt0025948,nm0372942
tt0025948,nm0683874
tt0025948,nm0821108
tt0025948,nm0001328
tt0025948,nm0570130
tt0025948,nm0736911
tt0026017,nm0216755
tt0026017,nm0428998
tt0026017,nm0568571
tt0026017,nm0834080
tt0026017,nm0001211
tt0026029,nm0117955
tt0026029,nm0071657
tt0026029,nm0067308
tt0026056,nm0850483
tt0026056,nm0949130
tt0026056,nm0644420
tt0026056,nm0613848
tt0026071,nm0866243
tt0026071,nm0199304
tt0026071,nm0826554
tt0026071,nm0067103
tt0026073,nm0768540
tt0026073,nm0878605
tt0026073,nm0276284
tt0026073,nm0011485
tt0026097,nm0372942
tt0026097,nm0531269
tt0026097,nm0158737
tt0026097,nm0519487
tt0026104,nm0856842
tt0026104,nm0267020
tt0026104,nm0593517
tt0026123,nm0833949
tt0026123,nm0616730
tt0026126,nm0124918
tt0026126,nm0595655
tt0026126,nm0042317
tt0026126,nm0172812
tt0026126,nm0395023
tt0026126,nm0491048
tt0026126,nm0736778
tt0026129,nm0236418
tt0026129,nm0810290
tt0026129,nm0520501
tt0026129,nm0333958
tt0026138,nm0791217
tt0026138,nm0403398
tt0026138,nm0049721
tt0026138,nm0076653
tt0026138,nm0088662
tt0026138,nm0282984
tt0026138,nm0531878
tt0026138,nm0715723
tt0026138,nm0792670
tt0026138,nm1073460
tt0026138,nm2191908
tt0026144,nm0569650
tt0026144,nm0799015
tt0026144,nm0366454
tt0026144,nm0174889
tt0026144,nm0000581
tt0026164,nm0518711
tt0026164,nm0288706
tt0026164,nm0695292
tt0026174,nm0754581
tt0026174,nm0732452
tt0026197,nm0000252
tt0026197,nm0517567
tt0026197,nm0081788
tt0026198,nm0522871
tt0026198,nm0031019
tt0026198,nm0531878
tt0026198,nm0081788
tt0026198,nm0426884
tt0026199,nm0522871
tt0026199,nm0265617
tt0026199,nm0081788
tt0026205,nm0299154
tt0026205,nm0570130
tt0026205,nm0308611
tt0026205,nm0075960
tt0026205,nm0289188
tt0026205,nm0388743
tt0026205,nm0536941
tt0026205,nm0720930
tt0026246,nm0030916
tt0026246,nm0234502
tt0026246,nm0491076
tt0026249,nm0482959
tt0026249,nm0950150
tt0026249,nm0629580
tt0026249,nm0102818
tt0026249,nm0383304
tt0026249,nm0534221
tt0026252,nm0574110
tt0026252,nm0065753
tt0026252,nm0175902
tt0026252,nm0397022
tt0026252,nm0663613
tt0026252,nm0916914
tt0026261,nm0236418
tt0026266,nm0002042
tt0026266,nm0909484
tt0026266,nm0261455
tt0026266,nm0168829
tt0026267,nm0636475
tt0026267,nm0102908
tt0026267,nm0869389
tt0026276,nm0522223
tt0026276,nm0234287
tt0026276,nm0381082
tt0026276,nm1356466
tt0026388,nm0236418
tt0026388,nm0371771
tt0026388,nm0151949
tt0026388,nm0531335
tt0026393,nm0589316
tt0026393,nm0953123
tt0026406,nm0163229
tt0026406,nm0449095
tt0026406,nm0449698
tt0026406,nm0792845
tt0026413,nm0448981
tt0026413,nm0203753
tt0026421,nm0781719
tt0026421,nm0590361
tt0026421,nm0520501
tt0026424,nm0385992
tt0026424,nm0597175
tt0026424,nm0002545
tt0026452,nm0469915
tt0026452,nm0493071
tt0026452,nm0276252
tt0026452,nm0217568
tt0026452,nm0132180
tt0026452,nm0456646
tt0026452,nm0662213
tt0026452,nm0664022
tt0026519,nm0337914
tt0026519,nm0700717
tt0026519,nm0378540
tt0026529,nm0629580
tt0026529,nm0641018
tt0026564,nm0816458
tt0026564,nm0956599
tt0026564,nm0275494
tt0026564,nm0826452
tt0026605,nm0187256
tt0026605,nm0048758
tt0026605,nm0741656
tt0026605,nm0409069
tt0026605,nm0404354
tt0026605,nm0827693
tt0026641,nm0121667
tt0026641,nm0672540
tt0026641,nm0876223
tt0026643,nm0950150
tt0026643,nm0049721
tt0026643,nm0008280
tt0026643,nm0428177
tt0026643,nm0574112
tt0026643,nm0947103
tt0026643,nm0027173
tt0026643,nm0821716
tt0026663,nm0719165
tt0026663,nm0187693
tt0026663,nm0256880
tt0026663,nm0938439
tt0026663,nm0049721
tt0026663,nm0330390
tt0026663,nm0941138
tt0026663,nm1466696
tt0026663,nm1466810
tt0026676,nm0365222
tt0026676,nm0362742
tt0026676,nm0001211
tt0026676,nm0192325
tt0026676,nm0341185
tt0026676,nm0801647
tt0026676,nm0894643
tt0026685,nm0256880
tt0026685,nm0775770
tt0026685,nm0049721
tt0026685,nm0115218
tt0026685,nm0469196
tt0026685,nm0650338
tt0026714,nm0000636
tt0026714,nm0448981
tt0026714,nm0564610
tt0026725,nm0401076
tt0026725,nm0513744
tt0026739,nm0924065
tt0026739,nm0383421
tt0026739,nm0093397
tt0026739,nm0542534
tt0026752,nm0421255
tt0026752,nm0299154
tt0026752,nm0933133
tt0026752,nm0635079
tt0026752,nm0355681
tt0026752,nm0004290
tt0026752,nm0268513
tt0026768,nm0949995
tt0026768,nm0536941
tt0026768,nm0329304
tt0026768,nm0352443
tt0026768,nm0270765
tt0026768,nm0403398
tt0026768,nm0818415
tt0026768,nm0933133
tt0026778,nm0442151
tt0026778,nm0753452
tt0026778,nm0570130
tt0026778,nm0000036
tt0026778,nm0090213
tt0026778,nm0436095
tt0026778,nm0649183
tt0026778,nm0685265
tt0026778,nm0748438
tt0026778,nm0780833
tt0026778,nm0933133
tt0026840,nm0202681
tt0026840,nm0520501
tt0026840,nm0775149
tt0026840,nm0242957
tt0026866,nm0493071
tt0026866,nm0950150
tt0026866,nm0576046
tt0026866,nm0562372
tt0026866,nm0238900
tt0026866,nm0710703
tt0026866,nm0171887
tt0026866,nm0003593
tt0026866,nm0049721
tt0026866,nm0778636
tt0026866,nm0857230
tt0026912,nm0000590
tt0026912,nm0091200
tt0026912,nm0256880
tt0026912,nm0258005
tt0026912,nm0528351
tt0026912,nm0548788
tt0026912,nm0770196
tt0026912,nm0799848
tt0026912,nm0876432
tt0026914,nm0938439
tt0026914,nm0006388
tt0026914,nm0000581
tt0026914,nm0469915
tt0026914,nm0788082
tt0026914,nm0829330
tt0026942,nm0006153
tt0026942,nm0361877
tt0026942,nm0002317
tt0026942,nm0613848
tt0026942,nm0591791
tt0026942,nm0778818
tt0026942,nm0874497
tt0026942,nm0949130
tt0026955,nm0933491
tt0026955,nm0216755
tt0026955,nm0860194
tt0026955,nm0669277
tt0026972,nm0002042
tt0026972,nm0575197
tt0026983,nm0741656
tt0026983,nm0629580
tt0026983,nm0353584
tt0027029,nm0236418
tt0027029,nm0277874
tt0027029,nm0600755
tt0027040,nm0337914
tt0027040,nm0892044
tt0027040,nm0442137
tt0027040,nm0733907
tt0027042,nm0629580
tt0027042,nm0873707
tt0027042,nm0122180
tt0027067,nm0881148
tt0027067,nm0171924
tt0027067,nm0644420
tt0027067,nm0533283
tt0027075,nm0002042
tt0027075,nm0513744
tt0027075,nm0067103
tt0027075,nm1892772
tt0027075,nm7454408
tt0027075,nm7454409
tt0027075,nm1898835
tt0027076,nm0590839
tt0027118,nm0033163
tt0027118,nm0407456
tt0027118,nm0654868
tt0027125,nm0852313
tt0027125,nm0778818
tt0027125,nm0015801
tt0027125,nm0267022
tt0027125,nm0391750
tt0027125,nm0639130
tt0027125,nm0817809
tt0027194,nm0173303
tt0027194,nm0365255
tt0027194,nm0309567
tt0027194,nm1073460
tt0027214,nm0842485
tt0027214,nm0728307
tt0027214,nm0122446
tt0027260,nm0329304
tt0027260,nm0352443
tt0027260,nm0358591
tt0027286,nm0649155
tt0027286,nm0049721
tt0027300,nm0020574
tt0027300,nm0316807
tt0027300,nm0471341
tt0027307,nm0442704
tt0027307,nm0793646
tt0027336,nm0331003
tt0027336,nm0759866
tt0027336,nm0173952
tt0027336,nm0719756
tt0027336,nm0816458
tt0027342,nm0245213
tt0027342,nm0816458
tt0027367,nm0277874
tt0027367,nm0354317
tt0027367,nm0520501
tt0027376,nm0050145
tt0027376,nm0120501
